no,name,type1,type2,sprite_override,sprite_url,yakkun_url
557,イシズマイ,みず,いわ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,https://yakkun.com/sv/zukan/n557
558,イワパレス,みず,いわ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,https://yakkun.com/sv/zukan/n558
559,ズルッグ,あく,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,https://yakkun.com/sv/zukan/n559
560,ズルズキン,あく,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,https://yakkun.com/sv/zukan/n560
561,シンボラー,エスパー,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,https://yakkun.com/sv/zukan/n561
562,デスマス,ゴースト,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,https://yakkun.com/sv/zukan/n562
563,デスカーン,ゴースト,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,https://yakkun.com/sv/zukan/n563
564,プロトーガ,みず,いわ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,https://yakkun.com/sv/zukan/n564
565,アバゴーラ,みず,いわ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,https://yakkun.com/sv/zukan/n565
566,アーケン,いわ,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,https://yakkun.com/sv/zukan/n566
567,アーケオス,いわ,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,https://yakkun.com/sv/zukan/n567
568,ヤブクロン,どく,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,https://yakkun.com/sv/zukan/n568
569,ダストダス,どく,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,https://yakkun.com/sv/zukan/n569
570,ゾロア,あく,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,https://yakkun.com/sv/zukan/n570
571,ゾロアーク,あく,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,https://yakkun.com/sv/zukan/n571
572,チラーミィ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,https://yakkun.com/sv/zukan/n572
573,チラチーノ,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,https://yakkun.com/sv/zukan/n573
574,ゴチム,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,https://yakkun.com/sv/zukan/n574
575,ゴチミル,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,https://yakkun.com/sv/zukan/n575
576,ゴチルゼル,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,https://yakkun.com/sv/zukan/n576
577,ユニラン,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,https://yakkun.com/sv/zukan/n577
578,ダブラン,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,https://yakkun.com/sv/zukan/n578
579,ランクルス,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,https://yakkun.com/sv/zukan/n579
580,コアルヒー,みず,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,https://yakkun.com/sv/zukan/n580
581,スワンナ,みず,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,https://yakkun.com/sv/zukan/n581
582,バニプッチ,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,https://yakkun.com/sv/zukan/n582
583,バニリッチ,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,https://yakkun.com/sv/zukan/n583
584,バイバニラ,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,https://yakkun.com/sv/zukan/n584
585,シキジカ,ノーマル,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,https://yakkun.com/sv/zukan/n585
586,メブキジカ,ノーマル,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,https://yakkun.com/sv/zukan/n586
587,エモンガ,でんき,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,https://yakkun.com/sv/zukan/n587
588,カブルモ,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,https://yakkun.com/sv/zukan/n588
589,シュバルゴ,むし,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,https://yakkun.com/sv/zukan/n589
590,タマゲタケ,くさ,どく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,https://yakkun.com/sv/zukan/n590
591,モロバレル,くさ,どく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,https://yakkun.com/sv/zukan/n591
592,プルリル,みず,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,https://yakkun.com/sv/zukan/n592
593,ブルンゲル,みず,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,https://yakkun.com/sv/zukan/n593
594,ママンボウ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,https://yakkun.com/sv/zukan/n594
595,デンチュラ,むし,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,https://yakkun.com/sv/zukan/n595
596,ジュフォレスト,むし,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,https://yakkun.com/sv/zukan/n596
597,テッシード,くさ,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,https://yakkun.com/sv/zukan/n597
598,ナットレイ,くさ,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,https://yakkun.com/sv/zukan/n598
599,ギアル,はがね,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,https://yakkun.com/sv/zukan/n599
600,ギギアル,はがね,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,https://yakkun.com/sv/zukan/n600
601,ギギギアル,はがね,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,https://yakkun.com/sv/zukan/n601
602,シビシラス,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,https://yakkun.com/sv/zukan/n602
603,シビビール,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,https://yakkun.com/sv/zukan/n603
604,シビルドン,でんき,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,https://yakkun.com/sv/zukan/n604
605,リグレー,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,https://yakkun.com/sv/zukan/n605
606,オーベム,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://yakkun.com/sv/zukan/n606
607,ヒトモシ,ほのお,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://yakkun.com/sv/zukan/n607
608,ランプラー,ほのお,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://yakkun.com/sv/zukan/n608
609,シャンデラ,ほのお,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://yakkun.com/sv/zukan/n609
610,キバゴ,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://yakkun.com/sv/zukan/n610
611,オノンド,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://yakkun.com/sv/zukan/n611
612,オノノクス,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://yakkun.com/sv/zukan/n612
613,クマシュン,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://yakkun.com/sv/zukan/n613
614,ツンベアー,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://yakkun.com/sv/zukan/n614
615,フリージオ,こおり,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://yakkun.com/sv/zukan/n615
616,プルリル,みず,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://yakkun.com/sv/zukan/n616
617,アイスキャッスル,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://yakkun.com/sv/zukan/n617
618,ドジョッチ,みず,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://yakkun.com/sv/zukan/n618
619,コジョフー,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,https://yakkun.com/sv/zukan/n619
620,コジョンド,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,https://yakkun.com/sv/zukan/n620
621,クリムガン,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,https://yakkun.com/sv/zukan/n621
622,ゴビット,じめん,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,https://yakkun.com/sv/zukan/n622
623,ゴルーグ,じめん,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,https://yakkun.com/sv/zukan/n623
624,コマタナ,あく,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,https://yakkun.com/sv/zukan/n624
625,キリキザン,あく,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,https://yakkun.com/sv/zukan/n625
626,バッフロン,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,https://yakkun.com/sv/zukan/n626
627,ワシボン,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,https://yakkun.com/sv/zukan/n627
628,ウォーグル,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,https://yakkun.com/sv/zukan/n628
629,バルチャイ,あく,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,https://yakkun.com/sv/zukan/n629
630,バルジーナ,あく,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,https://yakkun.com/sv/zukan/n630
631,クイタラン,ほのお,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,https://yakkun.com/sv/zukan/n631
632,アイアント,むし,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,https://yakkun.com/sv/zukan/n632
633,モノズ,あく,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,https://yakkun.com/sv/zukan/n633
634,ジヘッド,あく,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,https://yakkun.com/sv/zukan/n634
635,サザンドラ,あく,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,https://yakkun.com/sv/zukan/n635
636,メラルバ,ほのお,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,https://yakkun.com/sv/zukan/n636
637,ウルガモス,ほのお,むし,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,https://yakkun.com/sv/zukan/n637
638,コバルオン,はがね,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,https://yakkun.com/sv/zukan/n638
639,テラキオン,いわ,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,https://yakkun.com/sv/zukan/n639
640,ビリジオン,くさ,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,https://yakkun.com/sv/zukan/n640
641,トルネロス,ひこう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,https://yakkun.com/sv/zukan/n641
642,ボルトロス,でんき,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,https://yakkun.com/sv/zukan/n642
643,レシラム,ドラゴン,ほのお,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,https://yakkun.com/sv/zukan/n643
644,ゼクロム,ドラゴン,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,https://yakkun.com/sv/zukan/n644
645,ランドロス,じめん,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,https://yakkun.com/sv/zukan/n645
646,キュレム,ドラゴン,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,https://yakkun.com/sv/zukan/n646
647,ケルディオ,みず,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,https://yakkun.com/sv/zukan/n647
648,メロエッタ,ノーマル,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,https://yakkun.com/sv/zukan/n648
649,ゲノセクト,むし,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,https://yakkun.com/sv/zukan/n649
650,ハリマロン,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,https://yakkun.com/sv/zukan/n650
651,ハリボーグ,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,https://yakkun.com/sv/zukan/n651
652,ブリガロン,くさ,かくとう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,https://yakkun.com/sv/zukan/n652
653,フォッコ,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,https://yakkun.com/sv/zukan/n653
654,テールナー,ほのお,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,https://yakkun.com/sv/zukan/n654
655,マフォクシー,ほのお,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,https://yakkun.com/sv/zukan/n655
656,ケロマツ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,https://yakkun.com/sv/zukan/n656
657,ゲコガシラ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,https://yakkun.com/sv/zukan/n657
658,ゲッコウガ,みず,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,https://yakkun.com/sv/zukan/n658
659,ホルビー,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,https://yakkun.com/sv/zukan/n659
660,ホルード,ノーマル,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,https://yakkun.com/sv/zukan/n660
661,ヤヤコマ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,https://yakkun.com/sv/zukan/n661
662,ヒノヤコマ,ほのお,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,https://yakkun.com/sv/zukan/n662
663,ファイアロー,ほのお,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,https://yakkun.com/sv/zukan/n663
664,コフキムシ,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,https://yakkun.com/sv/zukan/n664
665,コフーライ,むし,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://yakkun.com/sv/zukan/n665
666,ビビヨン,むし,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://yakkun.com/sv/zukan/n666
667,シシコ,ほのお,ノーマル,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://yakkun.com/sv/zukan/n667
668,カエンジシ,ほのお,ノーマル,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://yakkun.com/sv/zukan/n668
669,フラベベ,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://yakkun.com/sv/zukan/n669
670,フラエッテ,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://yakkun.com/sv/zukan/n670
671,フラージェス,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://yakkun.com/sv/zukan/n671
672,メェークル,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://yakkun.com/sv/zukan/n672
673,ゴーゴート,くさ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://yakkun.com/sv/zukan/n673
674,ヤンチャム,かくとう,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://yakkun.com/sv/zukan/n674
675,ゴロンダ,かくとう,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://yakkun.com/sv/zukan/n675
676,トリミアン,ノーマル,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,https://yakkun.com/sv/zukan/n676
677,ニャスパー,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,https://yakkun.com/sv/zukan/n677
678,ニャオニクス,エスパー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://yakkun.com/sv/zukan/n678
679,ヒトツキ,はがね,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,https://yakkun.com/sv/zukan/n679
680,フタチキ,はがね,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,https://yakkun.com/sv/zukan/n680
681,ギルガルド,はがね,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,https://yakkun.com/sv/zukan/n681
682,シュシュプ,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,https://yakkun.com/sv/zukan/n682
683,フレフワン,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,https://yakkun.com/sv/zukan/n683
684,ペロッパフ,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,https://yakkun.com/sv/zukan/n684
685,ペロリーム,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://yakkun.com/sv/zukan/n685
686,カラマネロ,あく,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://yakkun.com/sv/zukan/n686
687,マーイーカ,あく,エスパー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://yakkun.com/sv/zukan/n687
688,ガメノデス,いわ,みず,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://yakkun.com/sv/zukan/n688
689,カメテテ,いわ,みず,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://yakkun.com/sv/zukan/n689
690,ヒドイデ,みず,どく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://yakkun.com/sv/zukan/n690
691,ドヒドイデ,みず,どく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://yakkun.com/sv/zukan/n691
692,ウデッポウ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://yakkun.com/sv/zukan/n692
693,ブロスター,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://yakkun.com/sv/zukan/n693
694,エリキテル,でんき,ノーマル,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,https://yakkun.com/sv/zukan/n694
695,エレザード,でんき,ノーマル,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,https://yakkun.com/sv/zukan/n695
696,チゴラス,いわ,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,https://yakkun.com/sv/zukan/n696
697,ガチゴラス,いわ,ドラゴン,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,https://yakkun.com/sv/zukan/n697
698,アマルス,いわ,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,https://yakkun.com/sv/zukan/n698
699,アマルルガ,いわ,こおり,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,https://yakkun.com/sv/zukan/n699
700,ニンフィア,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,https://yakkun.com/sv/zukan/n700
701,マリルリ,フェアリー,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,https://yakkun.com/sv/zukan/n701
702,デデンネ,でんき,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://yakkun.com/sv/zukan/n702
703,メレシー,いわ,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://yakkun.com/sv/zukan/n703
704,ヌメラ,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://yakkun.com/sv/zukan/n704
705,ヌメイル,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,https://yakkun.com/sv/zukan/n705
706,ヌメルゴン,ドラゴン,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,https://yakkun.com/sv/zukan/n706
707,クレッフィ,はがね,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://yakkun.com/sv/zukan/n707
708,オーロット,ゴースト,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://yakkun.com/sv/zukan/n708
709,ブルガネット,ゴースト,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,https://yakkun.com/sv/zukan/n709
710,パンプジン,ゴースト,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://yakkun.com/sv/zukan/n710
711,バケッチャ,ゴースト,くさ,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,https://yakkun.com/sv/zukan/n711
712,クレベース,こおり,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://yakkun.com/sv/zukan/n712
713,コリンク,こおり,はがね,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,https://yakkun.com/sv/zukan/n713
714,オンバット,ドラゴン,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,https://yakkun.com/sv/zukan/n714
715,オンバーン,ドラゴン,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,https://yakkun.com/sv/zukan/n715
716,ゼルネアス,フェアリー,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,https://yakkun.com/sv/zukan/n716
717,イベルタル,あく,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,https://yakkun.com/sv/zukan/n717
718,ジガルデ,ドラゴン,じめん,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,https://yakkun.com/sv/zukan/n718
719,ディアンシー,いわ,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,https://yakkun.com/sv/zukan/n719
720,フーパ,エスパー,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://yakkun.com/sv/zukan/n720
721,ボルケニオン,ほのお,みず,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,https://yakkun.com/sv/zukan/n721
722,モクロー,くさ,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://yakkun.com/sv/zukan/n722
723,フクスロー,くさ,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://yakkun.com/sv/zukan/n723
724,ジュナイパー,くさ,ゴースト,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://yakkun.com/sv/zukan/n724
725,ニャビー,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://yakkun.com/sv/zukan/n725
726,ニャヒート,ほのお,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://yakkun.com/sv/zukan/n726
727,ガオガエン,ほのお,あく,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://yakkun.com/sv/zukan/n727
728,アシマリ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://yakkun.com/sv/zukan/n728
729,オシャマリ,みず,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://yakkun.com/sv/zukan/n729
730,アシレーヌ,みず,フェアリー,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://yakkun.com/sv/zukan/n730
731,ツツケラ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://yakkun.com/sv/zukan/n731
732,ケララッパ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://yakkun.com/sv/zukan/n732
733,ドデカバシ,ノーマル,ひこう,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://yakkun.com/sv/zukan/n733
734,イワンコ,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://yakkun.com/sv/zukan/n734
735,ルガルガン,いわ,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://yakkun.com/sv/zukan/n735
736,グソクムシャ,むし,みず,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://yakkun.com/sv/zukan/n736
737,デンジムシ,むし,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://yakkun.com/sv/zukan/n737
738,クワガノン,むし,でんき,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://yakkun.com/sv/zukan/n738
